millis,stampunix,datetime,RH%,tempC,CH4smV, CH4rmV, VbatmV, K30_CO2, SampleNumber,Serial number,
9985500,1650887695, 2022/4/25 11:54:55,43.4,31.3,380.86,2270.51,4384.77,357,19971,1,
9985999,1650887696, 2022/4/25 11:54:56,43.5,31.4,380.86,2265.62,4384.77,357,19972,1,
9986499,1650887696, 2022/4/25 11:54:56,43.5,31.4,380.86,2270.51,4384.77,357,19973,1,
9986999,1650887697, 2022/4/25 11:54:57,43.5,31.4,380.86,2270.51,4384.77,357,19974,1,
9987499,1650887697, 2022/4/25 11:54:57,43.5,31.4,380.86,2265.62,4384.77,357,19975,1,
9988000,1650887698, 2022/4/25 11:54:58,43.5,31.4,380.86,2265.62,4384.77,357,19976,1,
9988499,1650887699, 2022/4/25 11:54:59,43.5,31.4,380.86,2265.62,4384.77,357,19977,1,
9988999,1650887699, 2022/4/25 11:54:59,43.5,31.4,380.86,2265.62,4384.77,357,19978,1,
9989498,1650887700, 2022/4/25 11:55:0,43.4,31.3,380.86,2265.62,4384.77,357,19979,1,
9989999,1650887700, 2022/4/25 11:55:0,43.5,31.4,380.86,2265.62,4384.77,357,19980,1,
9990498,1650887701, 2022/4/25 11:55:1,43.5,31.4,380.86,2265.62,4384.77,357,19981,1,
9991000,1650887701, 2022/4/25 11:55:1,43.5,31.4,380.86,2265.62,4384.77,357,19982,1,
9991499,1650887702, 2022/4/25 11:55:2,43.5,31.4,380.86,2265.62,4384.77,357,19983,1,
9991998,1650887702, 2022/4/25 11:55:2,43.5,31.4,380.86,2265.62,4384.77,357,19984,1,
9992500,1650887703, 2022/4/25 11:55:3,43.5,31.4,380.86,2265.62,4384.77,357,19985,1,
9992999,1650887703, 2022/4/25 11:55:3,43.5,31.4,380.86,2265.62,4384.77,357,19986,1,
9993499,1650887704, 2022/4/25 11:55:4,43.5,31.4,380.86,2265.62,4384.77,357,19987,1,
9993999,1650887704, 2022/4/25 11:55:4,43.5,31.4,380.86,2265.62,4384.77,357,19988,1,
9994499,1650887705, 2022/4/25 11:55:5,43.6,31.4,380.86,2265.62,4384.77,357,19989,1,
9994999,1650887705, 2022/4/25 11:55:5,43.6,31.4,380.86,2265.62,4384.77,357,19990,1,
9995498,1650887706, 2022/4/25 11:55:6,43.6,31.4,380.86,2265.62,4384.77,357,19991,1,
9995999,1650887706, 2022/4/25 11:55:6,43.5,31.3,380.86,2265.62,4384.77,357,19992,1,
9996499,1650887707, 2022/4/25 11:55:7,43.5,31.3,380.86,2265.62,4384.77,357,19993,1,
9996998,1650887707, 2022/4/25 11:55:7,43.6,31.4,380.86,2265.62,4384.77,357,19994,1,
9997499,1650887708, 2022/4/25 11:55:8,43.5,31.3,380.86,2265.62,4384.77,357,19995,1,
9997999,1650887708, 2022/4/25 11:55:8,43.6,31.3,380.86,2265.62,4384.77,357,19996,1,
9998499,1650887709, 2022/4/25 11:55:9,43.6,31.4,380.86,2265.62,4384.77,357,19997,1,
9998999,1650887709, 2022/4/25 11:55:9,43.5,31.3,380.86,2265.62,4384.77,357,19998,1,
9999500,1650887710, 2022/4/25 11:55:10,43.6,31.3,380.86,2265.62,4384.77,357,19999,1,
10000000,1650887710, 2022/4/25 11:55:10,43.6,31.3,380.86,2265.62,4384.77,357,20000,1,
10000498,1650887711, 2022/4/25 11:55:11,43.6,31.3,380.86,2260.74,4384.77,357,20001,1,
10001000,1650887711, 2022/4/25 11:55:11,43.6,31.3,380.86,2260.74,4384.77,357,20002,1,
10001500,1650887712, 2022/4/25 11:55:12,43.6,31.3,380.86,2260.74,4384.77,357,20003,1,
10001998,1650887712, 2022/4/25 11:55:12,43.6,31.3,380.86,2260.74,4384.77,357,20004,1,
10002500,1650887713, 2022/4/25 11:55:13,43.6,31.3,380.86,2260.74,4384.77,357,20005,1,
10002999,1650887713, 2022/4/25 11:55:13,43.6,31.3,380.86,2260.74,4384.77,357,20006,1,
10003499,1650887714, 2022/4/25 11:55:14,43.6,31.3,380.86,2260.74,4384.77,357,20007,1,
10003999,1650887714, 2022/4/25 11:55:14,43.6,31.3,380.86,2260.74,4384.77,357,20008,1,
10004499,1650887715, 2022/4/25 11:55:15,43.6,31.3,380.86,2260.74,4384.77,357,20009,1,
10005000,1650887715, 2022/4/25 11:55:15,43.6,31.3,380.86,2260.74,4384.77,357,20010,1,
10005498,1650887716, 2022/4/25 11:55:16,43.6,31.3,380.86,2260.74,4384.77,357,20011,1,
10005999,1650887716, 2022/4/25 11:55:16,43.6,31.3,380.86,2260.74,4384.77,357,20012,1,
10006499,1650887717, 2022/4/25 11:55:17,43.6,31.3,380.86,2260.74,4384.77,357,20013,1,
10006999,1650887717, 2022/4/25 11:55:17,43.6,31.3,380.86,2260.74,4384.77,357,20014,1,
10007499,1650887718, 2022/4/25 11:55:18,43.6,31.3,380.86,2260.74,4355.47,357,20015,1,
10008000,1650887718, 2022/4/25 11:55:18,43.6,31.3,380.86,2260.74,4355.47,357,20016,1,
10008499,1650887719, 2022/4/25 11:55:19,43.6,31.3,380.86,2260.74,4355.47,357,20017,1,
10008998,1650887719, 2022/4/25 11:55:19,43.6,31.3,380.86,2260.74,4355.47,357,20018,1,
10009499,1650887720, 2022/4/25 11:55:20,43.7,31.3,380.86,2265.62,4355.47,357,20019,1,
10009999,1650887720, 2022/4/25 11:55:20,43.7,31.3,380.86,2265.62,4355.47,357,20020,1,
10010499,1650887721, 2022/4/25 11:55:21,43.6,31.3,380.86,2265.62,4355.47,357,20021,1,
10010999,1650887721, 2022/4/25 11:55:21,43.7,31.3,390.63,2265.62,4355.47,357,20022,1,
10011500,1650887722, 2022/4/25 11:55:22,43.7,31.3,390.63,2265.62,4360.35,357,20023,1,
10012000,1650887722, 2022/4/25 11:55:22,43.7,31.3,390.63,2265.62,4360.35,357,20024,1,
10012498,1650887723, 2022/4/25 11:55:23,43.7,31.3,390.63,2265.62,4360.35,357,20025,1,
10013000,1650887723, 2022/4/25 11:55:23,43.7,31.3,390.63,2265.62,4360.35,357,20026,1,
10013500,1650887724, 2022/4/25 11:55:24,43.7,31.3,390.63,2265.62,4360.35,357,20027,1,
10013999,1650887724, 2022/4/25 11:55:24,43.7,31.3,390.63,2265.62,4360.35,357,20028,1,
10014498,1650887725, 2022/4/25 11:55:25,43.7,31.3,390.63,2265.62,4360.35,357,20029,1,
10014999,1650887725, 2022/4/25 11:55:25,43.7,31.3,390.63,2265.62,4365.23,357,20030,1,
10015499,1650887726, 2022/4/25 11:55:26,43.7,31.3,385.74,2265.62,4365.23,357,20031,1,
10015998,1650887726, 2022/4/25 11:55:26,43.7,31.3,385.74,2265.62,4365.23,358,20032,1,
10016499,1650887727, 2022/4/25 11:55:27,43.7,31.3,385.74,2260.74,4365.23,358,20033,1,
10016999,1650887727, 2022/4/25 11:55:27,43.7,31.3,385.74,2265.62,4365.23,358,20034,1,
10017499,1650887728, 2022/4/25 11:55:28,43.7,31.3,385.74,2260.74,4365.23,358,20035,1,
10017999,1650887728, 2022/4/25 11:55:28,43.7,31.3,385.74,2260.74,4365.23,358,20036,1,
10018499,1650887729, 2022/4/25 11:55:29,43.7,31.3,385.74,2260.74,4365.23,358,20037,1,
10018999,1650887729, 2022/4/25 11:55:29,43.7,31.3,385.74,2260.74,4365.23,358,20038,1,
10019499,1650887730, 2022/4/25 11:55:30,43.7,31.3,385.74,2260.74,4365.23,358,20039,1,
10019999,1650887730, 2022/4/25 11:55:30,43.7,31.3,385.74,2260.74,4365.23,358,20040,1,
10020499,1650887731, 2022/4/25 11:55:31,43.7,31.3,385.74,2260.74,4365.23,358,20041,1,
10020999,1650887731, 2022/4/25 11:55:31,43.7,31.3,385.74,2260.74,4365.23,358,20042,1,
10021498,1650887732, 2022/4/25 11:55:32,43.7,31.3,385.74,2260.74,4365.23,358,20043,1,
10021999,1650887732, 2022/4/25 11:55:32,43.7,31.3,385.74,2260.74,4365.23,358,20044,1,
10022499,1650887733, 2022/4/25 11:55:33,43.7,31.3,385.74,2260.74,4365.23,358,20045,1,
10022999,1650887733, 2022/4/25 11:55:33,43.7,31.3,385.74,2260.74,4365.23,358,20046,1,
10023499,1650887734, 2022/4/25 11:55:34,43.7,31.3,385.74,2260.74,4365.23,358,20047,1,
10023999,1650887734, 2022/4/25 11:55:34,43.7,31.3,385.74,2260.74,4365.23,358,20048,1,
10024499,1650887735, 2022/4/25 11:55:35,43.8,31.3,385.74,2260.74,4365.23,358,20049,1,
10024998,1650887735, 2022/4/25 11:55:35,43.8,31.3,385.74,2260.74,4365.23,357,20050,1,
10025500,1650887736, 2022/4/25 11:55:36,43.8,31.3,385.74,2260.74,4365.23,357,20051,1,
10025999,1650887736, 2022/4/25 11:55:36,43.8,31.3,385.74,2260.74,4365.23,357,20052,1,
10026499,1650887737, 2022/4/25 11:55:37,43.7,31.2,385.74,2260.74,4365.23,357,20053,1,
10026999,1650887737, 2022/4/25 11:55:37,43.8,31.3,385.74,2260.74,4365.23,357,20054,1,
10027500,1650887738, 2022/4/25 11:55:38,43.9,31.3,385.74,2260.74,4365.23,357,20055,1,
10028000,1650887738, 2022/4/25 11:55:38,43.8,31.2,385.74,2260.74,4384.77,357,20056,1,
10028498,1650887739, 2022/4/25 11:55:39,43.8,31.2,385.74,2260.74,4384.77,357,20057,1,
10028999,1650887739, 2022/4/25 11:55:39,43.8,31.2,385.74,2260.74,4384.77,357,20058,1,
10029499,1650887740, 2022/4/25 11:55:40,43.8,31.2,385.74,2260.74,4384.77,357,20059,1,
10029999,1650887740, 2022/4/25 11:55:40,43.8,31.2,385.74,2255.86,4384.77,357,20060,1,
10030499,1650887741, 2022/4/25 11:55:41,43.8,31.2,385.74,2255.86,4384.77,357,20061,1,
10031000,1650887741, 2022/4/25 11:55:41,43.8,31.2,385.74,2255.86,4384.77,357,20062,1,
10031499,1650887742, 2022/4/25 11:55:42,43.8,31.2,385.74,2255.86,4384.77,357,20063,1,
10031998,1650887742, 2022/4/25 11:55:42,43.8,31.2,375.98,2255.86,4384.77,357,20064,1,
10032499,1650887743, 2022/4/25 11:55:43,43.8,31.2,375.98,2250.98,4384.77,357,20065,1,
10032999,1650887743, 2022/4/25 11:55:43,43.8,31.2,375.98,2255.86,4384.77,357,20066,1,
10033499,1650887744, 2022/4/25 11:55:44,43.8,31.2,375.98,2250.98,4384.77,357,20067,1,
10033998,1650887744, 2022/4/25 11:55:44,43.8,31.2,380.86,2250.98,4384.77,357,20068,1,
10034499,1650887745, 2022/4/25 11:55:45,43.8,31.2,375.98,2250.98,4384.77,357,20069,1,
10035000,1650887745, 2022/4/25 11:55:45,43.8,31.2,375.98,2250.98,4384.77,357,20070,1,
10035499,1650887746, 2022/4/25 11:55:46,43.8,31.2,375.98,2250.98,4384.77,357,20071,1,
10035999,1650887746, 2022/4/25 11:55:46,43.8,31.2,375.98,2250.98,4384.77,357,20072,1,
10036499,1650887747, 2022/4/25 11:55:47,43.8,31.2,375.98,2250.98,4384.77,357,20073,1,
10036999,1650887747, 2022/4/25 11:55:47,43.9,31.2,375.98,2250.98,4384.77,357,20074,1,
10037498,1650887748, 2022/4/25 11:55:48,43.9,31.2,375.98,2250.98,4384.77,357,20075,1,
10037999,1650887748, 2022/4/25 11:55:48,43.9,31.2,375.98,2250.98,4384.77,357,20076,1,
10038500,1650887749, 2022/4/25 11:55:49,43.9,31.2,375.98,2250.98,4384.77,357,20077,1,
10039000,1650887749, 2022/4/25 11:55:49,43.9,31.2,375.98,2250.98,4384.77,357,20078,1,
10039499,1650887750, 2022/4/25 11:55:50,43.9,31.2,375.98,2250.98,4384.77,357,20079,1,
10039999,1650887750, 2022/4/25 11:55:50,43.9,31.2,375.98,2250.98,4384.77,357,20080,1,
10040500,1650887751, 2022/4/25 11:55:51,43.9,31.2,375.98,2250.98,4384.77,357,20081,1,
10040998,1650887751, 2022/4/25 11:55:51,43.9,31.2,375.98,2250.98,4384.77,357,20082,1,
10041499,1650887752, 2022/4/25 11:55:52,43.9,31.2,375.98,2250.98,4384.77,357,20083,1,
10041999,1650887753, 2022/4/25 11:55:53,43.9,31.2,375.98,2250.98,4384.77,357,20084,1,
10042499,1650887753, 2022/4/25 11:55:53,43.9,31.2,375.98,2250.98,4384.77,357,20085,1,
10042999,1650887754, 2022/4/25 11:55:54,43.9,31.2,375.98,2250.98,4384.77,357,20086,1,
10043499,1650887754, 2022/4/25 11:55:54,43.9,31.2,375.98,2250.98,4384.77,357,20087,1,
10043999,1650887755, 2022/4/25 11:55:55,43.9,31.2,375.98,2250.98,4384.77,357,20088,1,
10044498,1650887755, 2022/4/25 11:55:55,44,31.2,375.98,2250.98,4384.77,357,20089,1,
10044999,1650887756, 2022/4/25 11:55:56,44,31.2,375.98,2250.98,4384.77,357,20090,1,
10045499,1650887756, 2022/4/25 11:55:56,44,31.2,375.98,2250.98,4384.77,357,20091,1,
10045999,1650887757, 2022/4/25 11:55:57,44,31.2,375.98,2250.98,4384.77,357,20092,1,
10046499,1650887757, 2022/4/25 11:55:57,44,31.2,375.98,2250.98,4384.77,357,20093,1,
10047000,1650887758, 2022/4/25 11:55:58,44,31.2,375.98,2250.98,4384.77,357,20094,1,
10047499,1650887758, 2022/4/25 11:55:58,44,31.2,375.98,2246.09,4384.77,357,20095,1,
10047998,1650887759, 2022/4/25 11:55:59,43.9,31.1,375.98,2250.98,4384.77,357,20096,1,
10048499,1650887759, 2022/4/25 11:55:59,44,31.2,375.98,2250.98,4384.77,357,20097,1,
10048999,1650887760, 2022/4/25 11:56:0,44,31.2,375.98,2246.09,4384.77,357,20098,1,
10049499,1650887760, 2022/4/25 11:56:0,44,31.2,375.98,2250.98,4384.77,357,20099,1,
10049998,1650887761, 2022/4/25 11:56:1,44,31.2,375.98,2246.09,4384.77,357,20100,1,
10050499,1650887761, 2022/4/25 11:56:1,44,31.2,375.98,2250.98,4384.77,357,20101,1,
10050999,1650887762, 2022/4/25 11:56:2,44,31.2,375.98,2246.09,4384.77,357,20102,1,
10051499,1650887762, 2022/4/25 11:56:2,44,31.2,375.98,2246.09,4384.77,357,20103,1,
10051999,1650887763, 2022/4/25 11:56:3,44.1,31.2,375.98,2246.09,4384.77,357,20104,1,
10052499,1650887763, 2022/4/25 11:56:3,44.1,31.2,375.98,2246.09,4384.77,356,20105,1,
10052999,1650887764, 2022/4/25 11:56:4,44.1,31.2,375.98,2246.09,4384.77,356,20106,1,
10053499,1650887764, 2022/4/25 11:56:4,44.1,31.2,375.98,2246.09,4384.77,356,20107,1,
10054000,1650887765, 2022/4/25 11:56:5,44.1,31.2,375.98,2246.09,4384.77,356,20108,1,
10054499,1650887765, 2022/4/25 11:56:5,44.1,31.2,375.98,2246.09,4384.77,356,20109,1,
10055000,1650887766, 2022/4/25 11:56:6,44,31.1,375.98,2246.09,4384.77,357,20110,1,
10055499,1650887766, 2022/4/25 11:56:6,44.1,31.2,375.98,2246.09,4384.77,356,20111,1,
10055999,1650887767, 2022/4/25 11:56:7,44.1,31.2,375.98,2246.09,4384.77,356,20112,1,
10056500,1650887767, 2022/4/25 11:56:7,44.1,31.2,375.98,2246.09,4384.77,357,20113,1,
10056998,1650887768, 2022/4/25 11:56:8,44.1,31.2,375.98,2246.09,4384.77,357,20114,1,
10057499,1650887768, 2022/4/25 11:56:8,44.1,31.2,375.98,2246.09,4384.77,357,20115,1,
10057999,1650887769, 2022/4/25 11:56:9,44.1,31.2,375.98,2246.09,4384.77,357,20116,1,
10058500,1650887769, 2022/4/25 11:56:9,44.1,31.2,375.98,2246.09,4384.77,357,20117,1,
10058999,1650887770, 2022/4/25 11:56:10,44.1,31.1,375.98,2246.09,4384.77,357,20118,1,
10059499,1650887770, 2022/4/25 11:56:10,44.2,31.2,375.98,2246.09,4384.77,357,20119,1,
10060000,1650887771, 2022/4/25 11:56:11,44.1,31.1,375.98,2246.09,4384.77,357,20120,1,
10060498,1650887771, 2022/4/25 11:56:11,44.1,31.1,375.98,2246.09,4384.77,357,20121,1,
10060999,1650887772, 2022/4/25 11:56:12,44.1,31.1,375.98,2246.09,4384.77,357,20122,1,
10061499,1650887772, 2022/4/25 11:56:12,44.1,31.1,375.98,2246.09,4384.77,357,20123,1,
10062000,1650887773, 2022/4/25 11:56:13,44.1,31.1,375.98,2246.09,4384.77,357,20124,1,
10062498,1650887773, 2022/4/25 11:56:13,44.1,31.1,375.98,2246.09,4384.77,357,20125,1,
10063000,1650887774, 2022/4/25 11:56:14,44.1,31.1,375.98,2246.09,4384.77,357,20126,1,
10063499,1650887774, 2022/4/25 11:56:14,44.1,31.1,375.98,2246.09,4384.77,357,20127,1,
10064000,1650887775, 2022/4/25 11:56:15,44.1,31.1,375.98,2246.09,4384.77,357,20128,1,
10064499,1650887775, 2022/4/25 11:56:15,44.1,31.1,375.98,2246.09,4384.77,357,20129,1,
10064999,1650887776, 2022/4/25 11:56:16,44.1,31.1,375.98,2246.09,4384.77,357,20130,1,
10065499,1650887776, 2022/4/25 11:56:16,44.1,31.1,375.98,2246.09,4384.77,357,20131,1,
10065999,1650887777, 2022/4/25 11:56:17,44.2,31.1,375.98,2246.09,4384.77,357,20132,1,
10066499,1650887777, 2022/4/25 11:56:17,44.2,31.1,375.98,2246.09,4384.77,357,20133,1,
10066999,1650887778, 2022/4/25 11:56:18,44.2,31.1,375.98,2246.09,4384.77,357,20134,1,
10067500,1650887778, 2022/4/25 11:56:18,44.2,31.1,375.98,2241.21,4384.77,357,20135,1,
10067999,1650887779, 2022/4/25 11:56:19,44.2,31.1,375.98,2241.21,4384.77,357,20136,1,
10068499,1650887779, 2022/4/25 11:56:19,44.3,31.1,375.98,2246.09,4384.77,357,20137,1,
10069000,1650887780, 2022/4/25 11:56:20,44.2,31.1,375.98,2241.21,4384.77,356,20138,1,
10069499,1650887780, 2022/4/25 11:56:20,44.2,31.1,375.98,2241.21,4384.77,356,20139,1,
10069999,1650887781, 2022/4/25 11:56:21,44.2,31.1,375.98,2246.09,4384.77,356,20140,1,
10070499,1650887781, 2022/4/25 11:56:21,44.2,31.1,375.98,2241.21,4384.77,356,20141,1,
10071000,1650887782, 2022/4/25 11:56:22,44.3,31.1,375.98,2241.21,4384.77,357,20142,1,
10071499,1650887782, 2022/4/25 11:56:22,44.3,31.1,375.98,2241.21,4384.77,357,20143,1,
10071998,1650887783, 2022/4/25 11:56:23,44.3,31.1,375.98,2241.21,4384.77,356,20144,1,
10072499,1650887783, 2022/4/25 11:56:23,44.3,31.1,375.98,2241.21,4384.77,356,20145,1,
10072999,1650887784, 2022/4/25 11:56:24,44.3,31.1,375.98,2241.21,4384.77,356,20146,1,
10073498,1650887784, 2022/4/25 11:56:24,44.3,31.1,375.98,2241.21,4384.77,356,20147,1,
10073999,1650887785, 2022/4/25 11:56:25,44.3,31.1,375.98,2241.21,4384.77,357,20148,1,
10074500,1650887785, 2022/4/25 11:56:25,44.3,31.1,375.98,2241.21,4384.77,357,20149,1,
10074998,1650887786, 2022/4/25 11:56:26,44.3,31.1,375.98,2241.21,4384.77,357,20150,1,
10075499,1650887786, 2022/4/25 11:56:26,44.3,31.1,375.98,2241.21,4384.77,357,20151,1,
10076000,1650887787, 2022/4/25 11:56:27,44.3,31.1,375.98,2241.21,4384.77,357,20152,1,
10076498,1650887787, 2022/4/25 11:56:27,44.3,31.1,375.98,2241.21,4384.77,357,20153,1,
10076999,1650887788, 2022/4/25 11:56:28,44.3,31.1,375.98,2241.21,4384.77,357,20154,1,
10077499,1650887788, 2022/4/25 11:56:28,44.3,31.1,375.98,2241.21,4384.77,358,20155,1,
10077999,1650887789, 2022/4/25 11:56:29,44.4,31.1,375.98,2241.21,4384.77,358,20156,1,
10078499,1650887789, 2022/4/25 11:56:29,44.4,31.1,375.98,2241.21,4384.77,357,20157,1,
10078999,1650887790, 2022/4/25 11:56:30,44.4,31.1,375.98,2241.21,4384.77,357,20158,1,
10079500,1650887790, 2022/4/25 11:56:30,44.4,31.1,375.98,2241.21,4384.77,357,20159,1,
10079998,1650887791, 2022/4/25 11:56:31,44.4,31.1,375.98,2241.21,4384.77,357,20160,1,
10080499,1650887791, 2022/4/25 11:56:31,44.4,31.1,375.98,2241.21,4384.77,357,20161,1,
10081000,1650887792, 2022/4/25 11:56:32,44.3,31,375.98,2241.21,4384.77,357,20162,1,
10081500,1650887792, 2022/4/25 11:56:32,44.4,31.1,375.98,2241.21,4384.77,357,20163,1,
10081999,1650887793, 2022/4/25 11:56:33,44.4,31.1,375.98,2241.21,4384.77,357,20164,1,
10082499,1650887793, 2022/4/25 11:56:33,44.4,31.1,375.98,2241.21,4384.77,357,20165,1,
10083000,1650887794, 2022/4/25 11:56:34,44.4,31.1,375.98,2241.21,4384.77,357,20166,1,
10083500,1650887794, 2022/4/25 11:56:34,44.3,31,375.98,2241.21,4384.77,357,20167,1,
10083998,1650887795, 2022/4/25 11:56:35,44.4,31.1,375.98,2241.21,4384.77,357,20168,1,
10084500,1650887795, 2022/4/25 11:56:35,44.4,31.1,375.98,2241.21,4384.77,357,20169,1,
10085000,1650887796, 2022/4/25 11:56:36,44.4,31.1,375.98,2241.21,4384.77,357,20170,1,
10085499,1650887796, 2022/4/25 11:56:36,44.4,31.1,375.98,2241.21,4384.77,357,20171,1,
10085999,1650887797, 2022/4/25 11:56:37,44.4,31,375.98,2241.21,4384.77,357,20172,1,
10086498,1650887797, 2022/4/25 11:56:37,44.4,31.1,375.98,2241.21,4384.77,357,20173,1,
10086999,1650887798, 2022/4/25 11:56:38,44.5,31.1,375.98,2241.21,4384.77,357,20174,1,
10087499,1650887798, 2022/4/25 11:56:38,44.4,31.1,375.98,2241.21,4384.77,357,20175,1,
10087999,1650887799, 2022/4/25 11:56:39,44.5,31.1,375.98,2241.21,4384.77,357,20176,1,
10088500,1650887799, 2022/4/25 11:56:39,44.5,31.1,375.98,2241.21,4384.77,357,20177,1,
10088999,1650887800, 2022/4/25 11:56:40,44.4,31,375.98,2241.21,4384.77,357,20178,1,
10089498,1650887800, 2022/4/25 11:56:40,44.4,31.1,375.98,2241.21,4384.77,357,20179,1,
10089999,1650887801, 2022/4/25 11:56:41,44.5,31.1,375.98,2241.21,4384.77,357,20180,1,
10090500,1650887801, 2022/4/25 11:56:41,44.4,31,375.98,2241.21,4384.77,357,20181,1,
10090998,1650887802, 2022/4/25 11:56:42,44.4,31,375.98,2241.21,4384.77,357,20182,1,
10091499,1650887802, 2022/4/25 11:56:42,44.5,31.1,375.98,2241.21,4384.77,357,20183,1,
10091999,1650887803, 2022/4/25 11:56:43,44.4,31,375.98,2241.21,4384.77,357,20184,1,
10092498,1650887803, 2022/4/25 11:56:43,44.4,31,375.98,2241.21,4384.77,357,20185,1,
10092999,1650887804, 2022/4/25 11:56:44,44.5,31.1,375.98,2241.21,4384.77,357,20186,1,
10093499,1650887804, 2022/4/25 11:56:44,44.5,31.1,375.98,2241.21,4384.77,357,20187,1,
10093999,1650887805, 2022/4/25 11:56:45,44.4,31,375.98,2241.21,4384.77,357,20188,1,
10094499,1650887806, 2022/4/25 11:56:46,44.5,31,375.98,2241.21,4384.77,357,20189,1,
10094999,1650887806, 2022/4/25 11:56:46,44.5,31.1,375.98,2241.21,4355.47,357,20190,1,
10095499,1650887807, 2022/4/25 11:56:47,44.5,31.1,375.98,2241.21,4355.47,357,20191,1,
10096000,1650887807, 2022/4/25 11:56:47,44.5,31.1,375.98,2246.09,4355.47,357,20192,1,
10096499,1650887808, 2022/4/25 11:56:48,44.5,31,375.98,2246.09,4355.47,357,20193,1,
10096999,1650887808, 2022/4/25 11:56:48,44.5,31,375.98,2246.09,4355.47,357,20194,1,
10097499,1650887809, 2022/4/25 11:56:49,44.5,31,375.98,2246.09,4355.47,357,20195,1,
10097998,1650887809, 2022/4/25 11:56:49,44.5,31,375.98,2246.09,4355.47,357,20196,1,
10098499,1650887810, 2022/4/25 11:56:50,44.5,31,385.74,2246.09,4355.47,357,20197,1,
10098999,1650887810, 2022/4/25 11:56:50,44.5,31,385.74,2246.09,4360.35,357,20198,1,
10099499,1650887811, 2022/4/25 11:56:51,44.5,31,385.74,2246.09,4360.35,357,20199,1,
10100000,1650887811, 2022/4/25 11:56:51,44.6,31.1,385.74,2246.09,4360.35,357,20200,1,
10100499,1650887812, 2022/4/25 11:56:52,44.5,31,385.74,2246.09,4360.35,357,20201,1,
10100999,1650887812, 2022/4/25 11:56:52,44.5,31,385.74,2246.09,4360.35,357,20202,1,
10101499,1650887813, 2022/4/25 11:56:53,44.5,31,385.74,2246.09,4360.35,357,20203,1,
10102000,1650887813, 2022/4/25 11:56:53,44.5,31,385.74,2246.09,4365.23,358,20204,1,
10102499,1650887814, 2022/4/25 11:56:54,44.5,31,385.74,2246.09,4365.23,358,20205,1,
10102999,1650887814, 2022/4/25 11:56:54,44.5,31,385.74,2246.09,4365.23,358,20206,1,
10103500,1650887815, 2022/4/25 11:56:55,44.5,31,385.74,2246.09,4365.23,358,20207,1,
10103999,1650887815, 2022/4/25 11:56:55,44.5,31,385.74,2246.09,4365.23,358,20208,1,
10104499,1650887816, 2022/4/25 11:56:56,44.5,31,385.74,2246.09,4365.23,358,20209,1,
10104998,1650887816, 2022/4/25 11:56:56,44.6,31,385.74,2246.09,4365.23,357,20210,1,
10105500,1650887817, 2022/4/25 11:56:57,44.6,31,385.74,2241.21,4365.23,357,20211,1,
10105999,1650887817, 2022/4/25 11:56:57,44.6,31,385.74,2241.21,4365.23,357,20212,1,
10106499,1650887818, 2022/4/25 11:56:58,44.6,31,385.74,2241.21,4365.23,357,20213,1,
10106998,1650887818, 2022/4/25 11:56:58,44.6,31,385.74,2241.21,4365.23,357,20214,1,
10107499,1650887819, 2022/4/25 11:56:59,44.6,31,385.74,2241.21,4365.23,357,20215,1,
10107999,1650887819, 2022/4/25 11:56:59,44.6,31,385.74,2241.21,4365.23,357,20216,1,
10108498,1650887820, 2022/4/25 11:57:0,44.6,31,385.74,2241.21,4365.23,357,20217,1,
10108999,1650887820, 2022/4/25 11:57:0,44.6,31,385.74,2241.21,4365.23,358,20218,1,
10109499,1650887821, 2022/4/25 11:57:1,44.6,31,385.74,2241.21,4365.23,357,20219,1,
10109999,1650887821, 2022/4/25 11:57:1,44.6,31,385.74,2241.21,4365.23,357,20220,1,
10110499,1650887822, 2022/4/25 11:57:2,44.6,31,380.86,2241.21,4365.23,358,20221,1,
10110999,1650887822, 2022/4/25 11:57:2,44.6,30.9,380.86,2241.21,4365.23,357,20222,1,
10111499,1650887823, 2022/4/25 11:57:3,44.6,31,385.74,2241.21,4365.23,357,20223,1,
10111998,1650887823, 2022/4/25 11:57:3,44.6,30.9,380.86,2241.21,4365.23,358,20224,1,
10112499,1650887824, 2022/4/25 11:57:4,44.6,30.9,380.86,2241.21,4365.23,357,20225,1,
10112999,1650887824, 2022/4/25 11:57:4,44.7,31,380.86,2241.21,4365.23,357,20226,1,
10113500,1650887825, 2022/4/25 11:57:5,44.6,31,380.86,2241.21,4365.23,357,20227,1,
10113998,1650887825, 2022/4/25 11:57:5,44.7,31,380.86,2241.21,4365.23,357,20228,1,
10114499,1650887826, 2022/4/25 11:57:6,44.7,31,380.86,2241.21,4365.23,357,20229,1,
10115000,1650887826, 2022/4/25 11:57:6,44.7,31,380.86,2241.21,4384.77,357,20230,1,
10115500,1650887827, 2022/4/25 11:57:7,44.6,30.9,380.86,2241.21,4384.77,357,20231,1,
10115999,1650887827, 2022/4/25 11:57:7,44.7,31,380.86,2241.21,4384.77,357,20232,1,
10116499,1650887828, 2022/4/25 11:57:8,44.7,31,380.86,2236.33,4384.77,357,20233,1,
10117000,1650887828, 2022/4/25 11:57:8,44.7,31,380.86,2236.33,4384.77,357,20234,1,
10117498,1650887829, 2022/4/25 11:57:9,44.7,30.9,380.86,2236.33,4384.77,357,20235,1,
